,PC 1,PC 2,PC 3,PC 4,PC 5,PC 6,PC 7,PC 8,PC 9,PC 10,PC 11
20,-5.554691846556551,-1.009556835513725,0.23119808573348968,1.3143993679969683,0.17718862691506512,-0.4644774762320609,0.08989809267003418,-1.4312997279403379,-0.30866882509859783,-0.4000389155865161,-0.0009510551546216069
21,-5.37267807294607,-1.1971935495329158,0.5934071034999613,1.673150711602173,0.34119025487479654,-0.7106728015194981,-0.7172812187409933,-0.7092078000822337,-0.5594049725523499,-0.61948018711705,-0.3441478620878118
22,-5.2818201120390125,-0.992125993812029,0.3861659562248596,0.8119886561621383,0.21490615929618656,-0.5782865349794427,-0.10506988859323783,-1.4642124590234697,0.12090930437514458,-0.3417236837849162,-0.046998299614239854
23,-6.219760810472587,-0.6331230208744459,0.6827171769239886,1.666790084344181,0.26122055060932137,-1.6058138800635906,-1.025357205005027,0.49860967347031715,-0.5943245432850519,-0.7566672588388973,-0.2837059432891343
24,-4.214746844999373,-0.9971712749990074,0.052773132366587275,-0.43235220568499244,0.7498223309079034,-1.1940440097110765,-0.19858916926928127,-1.6492105415063263,0.3526981996506963,-0.43154762976158223,-0.013336182949380122
25,-3.5585444930970143,-0.8935271094925133,-0.05440708358413532,-1.1415803853005118,1.1397522939598292,-1.5185857328063832,-0.523975730583853,-1.8023251888082983,0.47864190369068027,-0.5064174367083863,0.0611627180125986
26,-4.16010742146667,-0.40973531947922615,0.33667342743925455,-0.5264672450974246,0.8541367059896249,-1.2417998143147442,-0.21245914493533705,-1.7794009960199735,0.17208876400890552,-0.562226025615428,-0.22757854522269683
27,-4.481311076063079,-1.8261436969289104,0.8972521719832457,0.6896642286526367,0.5865526056852775,-0.9995022553956613,-0.5601373807375745,-0.6146221568870622,0.6781769005436887,-0.13102753246384655,-0.5588538247790519
28,-3.1227999590193747,-2.1297109870880213,0.05887168232535681,-0.1808093591752673,1.1778675489922872,-0.6962539326167387,-0.4166552536605368,-1.8700453210196193,0.2562034324223175,-0.4619447827757475,-0.6547181252927691
29,-2.74870317417164,-0.27574671480316043,1.0402300484923974,-1.1373465006670194,1.4056220027688509,-2.242308490119354,-0.7369720592927479,-1.1597907892344552,0.20999753731762932,-1.0315365858930237,-0.4602479739744653
30,-3.539076221022934,-0.7064244034399554,0.1606188703092533,-1.3355962153015186,1.2123992131441552,-1.4795165388335034,-0.17882328093636524,-1.7939289777589433,0.6290699376289405,-0.5202826796260489,-0.4462671446879059
31,-4.615149239129417,-0.30856718235201563,-0.5836886989579582,-1.0635194892961775,1.0813200091182764,-1.4519629855728549,-0.322963123951667,-1.6698157712800203,0.03809127201799292,-0.5547941221922675,-0.21279323500350095
32,-1.8272446314605255,-2.6589572758326243,1.0712851925431472,0.21991054778134478,1.1773591991190757,0.35361842385063186,-0.3636641089148824,0.04582443433512951,1.0116076359070845,-0.13223202463102396,-0.3865585386076388
33,-3.361737579581782,-1.5863803173915492,0.39005624916396536,0.9785350516764507,0.3227180829672966,0.6703057952870891,0.47926610084136134,-0.7306450253251715,0.03886840659210283,-0.35567058888480857,0.9349033147576324
34,-4.063881051169587,-1.320670167993395,0.6144637961281665,0.6348029869421516,0.14448332425283303,0.6241412110387622,0.27731942418685895,-0.32670154163035225,0.7292309107519807,-0.4564145510061405,0.7426172206771965
35,-3.321270266006365,-0.39765492176649075,1.1113886921669436,0.17322212687357494,1.1011491330914989,-0.9134408740540955,-0.7056187101337789,1.0129936331653546,0.08483886036531456,-0.5090712238371616,0.03755142712335703
36,-4.031466065282226,-0.3703024125261923,-0.5565353109506755,-0.2143839964809166,0.9844462607294041,0.11427630385961153,0.11597649235828844,-0.599738011727098,-0.2925638930576618,-0.4388098430006197,0.41338937058305425
37,-3.4022755874892043,-0.48822832817394757,-0.8078551647333413,-1.4069484637260528,1.3358008983534029,-0.1652896553999591,-0.25346012647107913,-0.6848884343515793,0.27065337132330075,-0.5736236293466169,0.2646509431866654
38,-1.6389245633621448,1.6962133512538795,2.8713562480679746,-0.0792708861868398,1.0915590218834097,-0.8564920949917135,0.21376054121507015,-0.8560070297503649,-0.38405155951743286,-0.7250006042590356,0.48847210817039594
39,-4.507668831614234,0.3638734574826575,0.31328961703263025,0.40424005475624,0.36603415293403546,0.2542633827024557,0.29537772989590255,-0.6607565086468272,-0.37255953072853093,-0.6645417275826525,0.737037083141722
40,-4.289782879475134,-1.1728898100371863,-0.07178493946274403,0.2940589408758427,0.469144239187162,0.5734548221142801,0.2784857959219444,-0.3907571260261193,0.5035983968397922,-0.06030092756934544,0.4585385899087369
41,-3.4349809568344623,-1.7528478210317373,0.4596390070747621,0.7360355744324344,0.627759012402067,0.09108317026309165,-0.19088167315880636,0.31542696547083054,0.3393935842840251,-0.181465239732776,0.47890142870879443
42,-3.537795003844366,-0.3911637706228501,1.2625835057754393,0.9671013618001328,0.33494304656265306,0.7906791890599923,0.5752625405800118,-0.9890889219205824,0.025809942513804463,-0.35272002459916757,0.5363814653717116
43,-2.373702271384676,-2.8692105330417164,0.9948743798643302,0.027552179515565118,0.6953242487679457,0.05644861936733118,0.1629493926580933,0.350920595040896,1.7131771205814614,0.26170317947522836,0.20328994652495597
44,-0.9173663147241051,-3.404334600629835,1.106221009751879,0.2922167932409498,1.3650917493567534,0.218614605146584,-0.4673587210551888,-0.05364203403292258,1.1245183019741372,0.08601208566317955,0.03308500736158335
45,-2.6300750333659533,-0.6131511278594289,0.6047410904806253,-0.3890843395496569,1.405151838562868,-0.6335864117149104,-0.3863062246964214,0.02017470073312668,0.19630411147810475,-0.27032067771549856,0.3129682550689267
46,-1.288808205795228,-0.9986933660000056,3.820928102892807,1.5874002296583332,1.5053421155429163,-1.1239843764938398,-0.2826205343209689,1.4527204109492342,0.5698983138856588,0.1450522878247821,-0.23274403565424656
47,-0.5920261274871609,-2.4659110245627724,2.622042023736498,1.3413158385026005,1.1443872840102451,0.47017420022931206,0.16188037915629747,-0.44001879401690464,0.793094246480511,0.17288820410414865,0.13157939080028702
48,-2.344162451387549,-0.2302126143906939,0.07220598139798064,-2.3977917015497394,0.5968556922414053,-0.05838385472302394,0.1481509151091982,-0.22575150686417167,-0.07785352332601146,0.22071888263192313,0.7036460681070678
49,-0.7620645605764362,-1.4825099688332544,2.0655248587936024,-0.9369534651794745,0.789128623381538,0.12852505414577692,0.08407487236175025,0.4462347255696708,0.2733510940935608,0.5428660085304093,-0.015451463956403953
50,-2.8457395652718356,-1.2675101474484298,0.7208986325155419,0.061872287690796175,0.03577782547581188,0.1902343785510911,-0.5709259183608263,0.7500420061232904,-0.7460644714703136,0.40062204553687875,1.400346233355715
51,-2.8791775467473535,-0.42415852319990105,0.7919763322629324,-1.0369817699289585,0.3623389567764758,0.02366131889587237,-0.3343569449882683,0.7189293061273125,-0.45219763153999976,0.18475928167785274,0.37853681403344225
52,-1.2220345780907755,0.9354273088862717,0.587744015688497,-3.739462964671407,1.2182794858918953,-0.6543018921658007,0.12795301880273585,-0.6138687095288464,0.005568673571644326,-0.1591713478629466,0.19959280823534328
53,-3.0331622010270167,0.2775917157016269,0.17900986847435438,-1.5630785296897443,0.4659237540120878,0.38838767947985825,0.07252735021771764,-0.29145308478559134,-0.8593917380025657,0.004522232912354129,0.3311430092827808
54,-2.5980090850398825,0.37346416030561724,0.38709668631743316,-2.1942521473229037,0.5424682951317908,0.09325921483302832,0.07907835857775354,-0.24739590077896662,-0.45207306006321146,-0.27868473723646575,0.30051258573421064
55,-2.9703279317427027,0.10967496947559462,0.8569541590039269,-1.1824338270184311,0.03668324647042137,0.535189860908857,0.23755547015195327,-0.26218553519439636,-0.4437244570637339,0.10252434635746621,0.5863489591221409
56,-2.3303492392527185,-0.5698829992961028,1.5338538923921397,0.11564022960766475,0.14585887117638155,0.29932872045811737,-0.07557111651745879,0.42685527880888463,-0.9616581148446469,0.1625114418819876,0.8056819936501555
57,-3.025222076193509,-0.6761707773400801,0.2309115958667236,-0.4936260485701759,0.1423897770333123,0.6172641844449136,0.3439785974676667,-0.13848907056220003,-0.8707643320216943,0.4119766881201994,0.9601550427287622
58,-1.8845497054930878,-1.4934960634821868,0.6924021803419336,-0.5846330674972571,0.17816255554250532,0.49531128765295857,0.6729486464037493,-0.1664715296489279,-0.43054106096520794,0.300260217388974,1.0430345949688629
59,-3.3156357202678155,-0.5792152424253498,0.5205954348616461,0.21475030268480283,0.34371063232140453,0.15787898904662231,-0.03373689242490019,0.8589731273376459,-1.3715771768216625,0.21283867908522028,0.7232204914761838
60,-3.136239447134919,-1.3911117458405475,0.06825610927494509,-0.5195372940610105,-0.161959693155815,0.7542062141713118,0.29930541676753303,0.06352181880515477,-0.465596118048193,0.25375745832197444,1.0564704561903562
61,-2.4188650838420056,-2.051710360162385,1.2311087967593917,0.5322547959345442,-0.3819688092705917,0.3026294545599032,0.37106961357683604,0.8322568198591223,-0.38858590172924223,0.29309054769063836,1.5610320613693853
62,-0.4252963708537187,0.09222699903580373,1.7796404040883467,-2.3503951558793537,1.2028179036540592,-0.8743967586959119,-0.14132630928551795,0.19210674232499536,-0.1054527329074567,0.08081873599098267,0.299584652526241
63,-0.8647918986735955,-0.785660938246642,1.4108234049709905,-2.0735736708299166,0.9442643923666271,-0.27605765371194185,-0.28511746258057147,0.3140363726018513,0.10493899672885053,0.07538920524575807,-0.06211010310846642
64,-0.9710310673808499,1.3644765150613618,2.397595768298595,-1.45119629803745,0.4953651727634578,0.02648048991434732,0.4999419238281531,-1.0859798974621362,-0.8248400991324358,-0.0058740622725423994,0.6863129217674443
65,2.0647079093918905,-2.0204992967409723,-1.2739656044348833,1.6925134561441821,0.5686177325378672,-1.6302171716711382,0.8698430196724349,1.0015377568610278,-0.07079685430699281,0.44340511199541477,2.5401482885499034
66,0.7623780835339437,-1.4280649061428778,-1.8740986740754966,0.3134927481242759,-0.2625393067485277,-0.20565636373179502,0.7016975094691984,0.08719637364073295,0.6241418562852039,-0.515464078178711,1.2037323589603317
67,-0.14583206658874298,-1.2267118361403542,-2.3962697334606764,1.0280476710199178,0.24139668257773725,-0.20659003988420144,1.8701273412119845,0.5139819194225466,-0.12044643879202836,-0.26282227058723,0.36047811749616415
68,1.125782647068039,-1.4833291172595633,-2.151986819475337,0.4158402510220132,0.8034503224212205,-0.773372747624901,0.640005635295232,0.9636158978218444,-0.16372803752891749,-0.6381973441228513,0.01808495983446214
69,0.21040853478566515,-1.568901282668048,-2.4518132876740144,1.1652822988972518,0.7549290082602069,-0.6032203537484264,3.08306337219992,0.7851303085096897,-0.1379984764415528,0.1760265363452492,0.0442021664413904
70,3.3585044798596253,-3.048524388321471,-1.7259529086591896,3.2027313605166743,2.4962186997552407,-0.8032397940065148,5.566030936721944,0.41417927152379347,-1.779642679033359,1.027131458019345,-0.7517841326256842
71,-1.1941415325884035,-0.9810738521425816,-2.317634593906329,2.3896058870758017,0.26077021729022576,-0.18760288251512688,3.1620989982168832,0.885300843277609,-0.7100732210627535,0.3872070535391658,0.29650293567776403
72,1.4238303279058346,-1.6546793953292658,-2.1731157698077603,0.5335918502903523,0.9345523583407865,-0.944038007066928,0.5081076391381969,0.973918609907592,-0.2527308684213608,-0.5887055681026719,0.3752395051180589
73,1.861964418209122,-1.4084387165851466,-1.6247889674235774,1.5457489349141302,1.1937734080525277,-0.25296096571527954,2.719246320598918,0.013992976234120479,-0.9372524002448178,-0.1560258474165748,-0.43773074670512613
74,1.2841258945521763,0.6552552101679278,-0.6502579471221279,0.5300382380252537,1.1224244106805525,-1.3036758616128228,1.7005836052498429,0.6911917976140993,-0.5214352987134412,-0.2657968902071977,-0.3885431761531004
75,0.8621262240584926,2.067617191395575,0.1973998200691581,1.176471214429566,0.9851312869159623,-0.9512886416879472,3.7088676951599466,-0.30100205172259303,-0.7707518127197346,0.576857364931661,-0.3671665052797535
76,1.3777237648296314,-1.4112118551066382,-2.240911186222999,-0.20442018198743103,0.42618980503773063,-0.3448152273926474,0.6436103145036931,-0.018242172900810028,0.30707555819751176,-0.7740823697506278,0.5850131615512739
77,1.621326354514379,-1.1390639562423086,-0.9286917612629844,3.026718374095181,2.290623461450272,-2.0532078488122867,4.041413266087346,2.295772793773521,-1.7844769501053401,0.7419613554438693,-0.9688961224553063
78,0.946967863743742,0.9489488203351761,-0.8603130639099149,0.9073725977143763,1.528002369504144,-1.4391689168051311,4.425851302413651,0.2984045486480601,-0.6272564694720549,0.7731309271655816,-0.5300236342387293
79,0.8584438631010999,-1.6401790540270165,-1.488553852775712,1.336811459405143,0.30746017245610535,-0.7095974177597137,3.2863892992568826,0.5978957734746032,0.33778550849105504,0.33736658525221264,0.6665741445384
80,-1.937951407617194,-0.9140590445884264,-0.5224315872438736,-1.0217862552637877,-3.0483804991899697,0.4398151140412083,0.22450825704458366,0.6419741621932643,-1.8666275566714463,1.5486823715594162,0.6021065659700346
81,-1.40341774059505,-0.9344559530729701,-0.34336935964888976,-1.6195566768128045,-2.851610157273187,0.2971914928420118,0.3016797691720187,0.5236995904325406,-1.4587145442989904,1.6794203770813185,0.36589833897572804
82,0.4900601718834769,-1.077476385472954,0.3771894720841276,-1.8298636120304215,-2.5143542427171384,0.05273338614590782,0.11996444519658288,0.020055584902097273,-1.5607858276985722,1.470329780526709,0.587662889082145
83,0.4210155826234135,-2.0003484277728636,1.231412746517296,-1.7002869815266048,-2.8124693616401992,0.3618789371704089,1.4167107318528949,0.5915169704711261,-0.36483530593670216,1.3633648894701142,-0.45316192480545314
84,3.6196134624886227,-3.469651230839337,4.616606961956248,0.5779561640236145,-0.7866480945183706,-3.7496458655835427,-1.9227702519166288,6.327406377513579,-1.1098798820403222,1.6282372374586824,-0.9491112874239969
85,1.910067721798179,-3.289309893973918,1.9030504438222808,-1.7083659149938242,-2.2841418282385937,0.9755060025524134,0.9480932432274107,0.3160925559128863,0.40906897282517823,1.8790990726470496,-1.2281964955735591
86,2.513075931928513,-3.1686289991955054,2.000331270609457,-1.5763724880446877,-1.7650958926046847,-0.28281213953704165,1.282366957118466,1.166281703074381,-0.11032347873454933,2.1096519525059856,-0.9514783421918572
87,-1.129674654513459,0.22869606799337197,0.5664460182061463,-2.0645362990084553,-2.750210330000279,0.29864486584417926,0.5059134094294431,0.26386543538739643,-1.427597495541333,1.2892019956533407,-0.43941407471723193
88,1.2364731950051757,-0.09685741853170834,1.2373027042337967,-3.074102735683898,-2.06967227343292,-0.3986438082513108,0.7338767277923629,-0.12072186496596302,-0.904648100004049,1.4014444079622959,-0.3505339638729805
89,3.7628200813032593,-1.106331641367903,1.393236666487462,-2.0416792832490356,-0.7692116470159277,-1.3354016353022686,0.3886930264824174,0.28366259499170715,-2.4422447500823954,1.346630693239472,-0.11596957419088902
90,1.9880298851169955,-0.6927683577218641,0.6411217151515746,-2.304364259456355,-1.5208244275974185,-0.3905588367937851,0.7872069662870933,-0.30499456604690206,-2.090099469073915,1.3746579346667642,-0.23297128343109477
91,-0.0817394959626958,-2.017428527568775,0.8234465238252703,-1.0733088637604473,-2.6629583401914134,-0.03426687903313369,0.022128099325590827,1.2720452583745774,-0.9748849237862899,1.890608740162904,0.19305400540235573
92,-0.5602449135511341,-0.6661910264121174,0.6139084692249334,-2.3396772577547424,-2.516936872701997,0.2728746896349293,0.8356541323660227,0.4009143811238061,-0.7258839142226451,1.691066925459946,-0.6774001116129343
93,0.9892302517653059,-0.10367568796798676,0.8340379861805806,-2.9151601843898085,-2.0093111715617975,-0.508199977445604,0.6535795018576664,-0.11832481509465684,-1.1503606539567823,1.7250187981552483,0.03985276460886301
94,1.3256430228258917,-1.6851969730692868,-0.746612894859033,-0.8014841882763336,-0.4427150788247944,-0.5600397845323168,0.7145007499461958,-0.4018542676219347,0.5957581527877548,-0.6582703540806321,0.36431325512297036
95,-0.35265979380364126,-0.6449944329147276,-0.6592495948201221,-0.24404405879887733,-0.8767072730629024,-0.3294326977885472,0.9781851697846473,-0.19865951539156193,0.3173499394609407,-0.5646165019360634,0.20644979001381322
96,-1.7116578648257412,-0.07893970962380625,-0.7970831960121109,0.3353494883094042,-0.8520059451943783,-0.5257645844422123,0.2669579365793994,0.8237556916783605,-0.2299039496730435,-0.6272399679093879,-0.25362773507820074
97,0.2680256342395097,-0.9604160107558681,-0.12509035881075592,-0.029831087151507944,-0.849124233365098,-0.08616162135186145,0.9310740729689266,-0.3985497972133712,0.5175892348707095,-0.3968856108611553,0.08673076614806467
98,0.13581176042159307,0.30266448879695446,0.10907663676273677,-0.5659919561478008,-0.3802756320319781,-0.9112751800975907,0.09987508265852355,0.29138239721439524,0.04806358579291119,-0.8024908579423938,-0.42836505587492646
99,0.5206615824799056,-1.2186015403846242,-1.193700230338996,-0.37813456147651187,-0.33931956060810764,-0.49172612158169393,0.1627553074324403,-0.364539258831066,-0.03367858742525685,-0.6296208637845156,0.6126815873553461
100,-0.2630522360868871,-0.5296779419206654,-0.7868231573123737,-0.3310481608726994,-0.31398466753106635,-0.840949446463345,0.1200822720055188,0.5864223280046801,-0.1321616574462308,-0.8173402978656915,-0.3297975465157638
101,2.0033623016176563,-2.894364165384026,-0.5080652137313119,-0.4149112709623306,-0.6742252203329909,-0.42507090068059716,0.9896260734748646,-0.361998387349289,0.97981606131169,-0.5446286361979433,0.6550355550261303
102,2.327563512444665,-0.08745083379824987,0.06350851109469452,-0.8001159351339694,0.30057671620006954,-0.7128998572596714,0.6388143089136805,-1.1555606520996593,-0.42183994047960177,-0.57406609321822,-0.15344879989492236
103,-0.10594248861139587,-1.0413737862176626,-0.8374691534421126,-0.11080713548202967,-0.4454265486118859,-0.69355127401497,-0.045414229663877356,0.6045530576995832,-0.060335539165085085,-0.8213809216225604,-0.13299099501628167
104,-0.3977507496416071,-1.709099800982458,-1.1128913520879122,0.3302532251335088,-0.9071775952133635,-0.0014354342481592102,1.0766506620620282,-0.01591934163696321,0.19038360204417373,-0.5336149334803311,0.16167870939459483
105,2.0890869983180647,1.8777471208616574,2.043821573138739,-0.7136811499899078,-0.3423445705870423,-0.7170556830363172,1.117627869681475,-1.5264803009529457,-0.06339168185796853,-0.6522561303664635,-0.16239253014243174
106,-0.6261334573105342,1.641948132536346,0.7574802451328615,-0.7742236765227843,-0.7584701303062115,-1.2354657483253502,0.3016728929465753,0.4346523717259034,0.25605769101243403,-1.0396271715789305,-0.2505151322017027
107,4.063562050669039,-3.5835891982777044,-0.5773738014441491,-1.190346290085556,0.3742442213789361,-0.6599666835035629,0.8035391996220357,-0.7959485773749349,0.9396760616837188,-0.46941707116128173,0.12915271631952366
108,1.4774345756847818,-1.9446442971113138,0.46140127540120834,0.4527502142282549,-0.6346079363850533,-0.7336877929205462,0.7801147247355132,0.40076914471929814,0.46060897626305886,-0.5564468729126227,0.23093346923391309
109,2.683188521244046,-1.8576991792658921,1.5354987383048453,0.8851337819607075,-0.5576585271639459,-0.8066102688242338,1.1463208284248199,0.0370781818040247,0.37867245615332185,-0.5668537491555895,0.5148902762482193
110,-2.4873718523295545,1.25003376379409,0.01696456882400424,-1.6981593537249686,0.9750344201787454,1.2631504822159647,-0.009349998514708281,0.40972379665815883,0.19356741131902383,0.37044018391041716,0.6675246337004137
111,-1.3981940433992306,1.9633967493399833,-0.048886854129054705,-2.9118733018515655,1.716573146510411,0.6374003159315224,-0.12669824203385846,-0.009790748883771563,0.13008209828328282,0.47447927255945316,0.5490682240240337
112,-1.4902703096644996,-1.211265496151556,0.6387043861347638,0.4293156732171826,0.7650524243420482,1.4894988445472728,-0.7385100379918461,1.2575273198752166,0.11830073865091843,0.8481747632407862,1.4469243641334708
113,-1.8192448746750098,-0.5338375792309246,-0.1094251060122345,-1.0685092040140813,0.953861577911097,1.7433305979660152,-0.15503238926318527,0.46799821251938106,0.5565722111623838,0.7727884903257378,0.8117092964269178
114,-1.8843401813194154,0.6307730833233688,-0.24896537195732238,-2.12115342748339,1.302111066257586,1.216861600868952,-0.05955226659903875,0.34798662259479746,0.4903545005436052,0.6059959485304631,0.5417027177625506
115,-0.41614261042053047,-0.7745698039186366,1.4427222758137699,-0.49469389859421464,1.429335310627018,1.9893545360532903,-0.819316890850635,0.7854695060910852,0.3526275661965618,0.3942574596990302,-0.6328443193811422
116,-1.577189472026371,-1.8680762163799827,2.4642029551759697,1.1439050873862513,0.21948737128051535,3.9405211264701965,0.06413042589551612,0.15897781267199937,1.6049386088165685,1.1190886035172025,-0.4676556320761525
117,-0.025920423993855045,0.21471853279808845,1.98799912180859,-0.020698974544913415,0.9728019681222982,2.2427588957877473,-0.012244719272637341,-0.4811546146393191,-0.23867021586866713,0.1298305075711424,0.51397522019961
118,0.18958762707860236,2.6112433976117213,1.1942111728619793,-3.1597931220329345,2.005969380949832,0.2956773377277653,0.10983620550932434,-0.5539423997683229,0.15128825361063225,0.6428634837093491,0.5341437261477117
119,-2.2790313777188342,0.7823820771080706,0.28624564973816835,-1.4592165467969382,0.9481113825916572,1.530097257301272,0.01828427978220745,0.3838311776289545,0.5165967158780763,0.7296244525971985,0.5484099780233732
120,-0.11543148101161313,0.1427554223939511,1.3404380162717449,-1.6338516560608773,1.5930319364984575,0.7674345985330404,-0.20267591017393216,0.8484979661760554,0.668881561243181,0.6816054490002507,0.18448282810223404
121,-0.9435364801484739,-0.7534940561912304,1.2825080865296103,-0.11493869095934808,0.9352008758913702,1.3779827522207648,-0.27081340353553773,1.108517582000796,0.46367932534329565,0.8076591585868848,0.797945570917001
122,-0.02964802588339808,-2.109111373723189,0.08951584626467092,-0.9684646308011728,1.4397420900123878,2.390532978763948,-0.40820575629640143,0.07765711658717513,0.5739804376206229,0.537103361590766,-0.1367984156617579
123,-1.6696836663151708,-1.9930053695329577,0.34814657594443704,-0.1847981421351077,0.805230799601072,1.9034542583100849,-0.32149474289798763,1.49493167545924,0.8987088436134791,0.8777770014235751,0.20481037710329492
124,-2.4322847429242462,0.19117600048802316,0.4422381447333569,-1.11906318491388,0.802993427348379,1.9678472831156202,0.1146729546300345,0.4405500619288841,0.9042571512913558,1.1249106434986775,0.27647696962633633
125,-1.306239349922565,-3.280304124159024,3.0096589392062048,1.2666460021775332,0.37765540098019396,4.9333127496879925,0.0883666751335702,0.2831222108556235,2.9709262623871715,2.1622328022190205,-1.8410954637147312
126,0.06758777885911807,-2.177570302163399,2.463951248482363,-0.06381468199408231,1.5681550895953136,0.8862303371444965,-1.370834312826219,2.8763911421386488,1.547222910170056,1.1948792511810562,-0.586888823902391
127,-1.3552681942492462,-1.2544390659761318,-0.030780293600542814,-0.40476408245388684,0.9792389380790044,1.9295017858031016,-0.43859825387452345,0.4079136390971138,0.398684222995199,0.9485526698696127,1.2130027456320915
128,2.915977821240578,-0.7301030198183266,2.726132889589761,-1.5387601374485136,2.134958744325681,0.8259852225569738,-0.392610283908512,0.11873701096653075,0.8081914284054427,0.6946476472831853,0.11056570060707695
129,2.935681400662834,-2.715006116993513,2.6342019119653513,-1.0931249058199652,1.4807105952559998,2.303084826854894,0.18086305830712987,-0.5386577992512313,1.955613712844093,1.1058003527173779,-0.05622767633513984
130,0.1267935783704046,-2.5765283492382394,-0.850390709175403,-0.5998283351027874,-1.9217459898149079,-0.693032441777546,0.36654386866073196,-0.5537955696918725,0.4985571102886254,-0.44570981477364563,0.10130645799160859
131,-0.7447007905772602,-0.7294850930910307,-0.036874090865216896,-0.07465557805142208,-1.730187084205964,-0.9199885291321855,-0.2892942257186473,0.1721302952530809,-0.733899826626439,-1.6035380643710464,-1.1343787486776462
