,PC 1,PC 2,PC 3
101,0.4943316017983176,-0.22789730997766236,1.1155308087149223
102,1.5036270367706899,-0.6645601025266467,-0.10804421560619817
103,-0.7164300168541877,0.15451672845819794,0.43984138301163944
104,-1.1023627876023363,0.28945794729578495,0.42315523778599234
105,1.7584337511339447,-0.8028909758730243,-0.8396841591068676
106,-0.6175805267265116,0.09248721281895289,0.02779404753758082
107,1.9353794940486024,-0.7450231214766505,0.9780673050014396
108,0.3406680694968997,-0.20478078901921976,0.6440420828683664
109,1.0298604038002483,-0.4536355821467978,0.5569842750763367
110,-1.7919564462784863,-1.1647166048924684,-0.6372470712043747
111,-0.6045122562332179,-1.6208477880055767,-1.202248712264851
112,-0.7345539558362407,-1.4199443316082383,1.1412234193311528
113,-1.3837192234353612,-1.2677749184556897,-0.018541292791320253
114,-1.2474077901654979,-1.357274329946789,-0.6444841384777107
115,-0.5330908775093385,-1.613148588758677,-0.7042561868989266
116,-1.2948805333391327,-1.2937134952702722,0.0635881475318776
117,-0.18228714163396117,-1.7341223998579294,-0.6635041706635213
118,1.0109025778534135,-2.2159285232410864,-1.5866165848867946
119,-1.5276018717761664,-1.2559896711406717,-0.6067912662328375
120,-0.05025712851458789,-1.790663580257902,-0.8140951905775646
121,-0.6839883236881346,-1.5088655443332604,0.06695854705682447
122,-0.3627633120384664,-1.6712572181686425,-0.6741269719376577
123,-1.8387057899165904,-1.126599690509176,-0.30858395327977706
124,-1.5729029182549985,-1.2333695814598205,-0.5055254209414688
125,-1.1814746139088657,-1.3464369799221485,-0.13081308764307842
126,-0.00048618676536365494,-1.7352840728718262,0.2866282460477497
127,-0.7827973619541875,-1.4261347581312669,0.7850279262177344
128,2.3133040606281075,-2.5872794376802246,-0.2559735401610464
129,1.701940113952553,-2.358101008980252,-0.0499662633547761
130,-0.6252931877225696,0.21423053028165948,1.2760561179763723
131,-1.3621768849455995,0.42582504106110264,0.5454727112462484
132,-1.2396985634002302,0.3716065848566843,0.3774504188645086
133,-0.5206889614844284,0.14562702148557413,0.7963536111747359
134,-0.562880026388978,0.13650360501441097,0.43193553243931665
135,0.22007744765461498,-0.06626368139327728,1.5416614133076885
136,-0.19883873186460657,0.009566452411399584,0.4559946864694127
137,-0.047416751806670474,0.008944064025844006,1.25124784342812
138,0.9697969628859371,-0.3846394386058889,0.7237499769125347
139,0.4933363143798891,-0.2055000313819806,0.8941919626646557
140,0.6149969406660467,-0.3304908920838357,-0.34801954620826736
141,-0.7229609364069386,0.18955337575548858,0.38150051351754183
142,0.9177144213677403,-0.3843416143149181,0.4514687312359332
143,-0.9026566603682621,-1.731650668972967,-0.20955016734667564
144,-1.2900430502118931,-1.5859092196108036,-0.07135563579170714
145,-1.539721974903786,-1.4816721076006554,0.17352346328978946
146,-1.5184452718969235,-1.538061045105571,-0.5659995443073222
147,0.16713903351779497,-2.1048745633041395,-0.14658543007526612
148,-1.1509700089440547,-1.6288194882127438,0.023586180262470387
149,-0.39327588920910445,-1.9592891447385432,-0.9340516582575091
150,-0.37644606560454746,-1.917322875475206,-0.21198602574445605
151,0.15692379344400162,-2.120414964219647,-0.43714546865177956
152,-2.0692082996362644,-1.3084395254795558,-0.02885704363252141
153,-0.2847654606246914,-1.9731449556062615,-0.5661579863161234
154,-0.5232211691900648,-1.8799061976387499,-0.4280788913540213
155,-0.9287026797141307,-1.7049401798933452,0.057965976213969005
156,-0.13055387072856,-2.010047285301425,-0.30111423534057563
157,-0.19883960060025918,-0.4292039928024561,-0.06513867469361997
158,0.5428963263142507,-0.7071571735365854,-0.3167910840111365
159,0.948583006113264,-0.8662897640494022,-0.5602931596933284
160,2.4167913496097975,-1.3773691952423284,-0.458267517891187
161,0.5335397906220554,-0.7120509447506005,-0.44079132433365914
162,-0.47917607301217585,-0.3850241458809719,-0.8955862232150384
163,-0.31935685615319054,-0.4575753613479007,-1.1388069073432472
164,0.0313837254713978,-0.5915656543727135,-1.2945905232124446
165,-0.6501070120606804,-0.30124123213578463,-0.5397130075789142
166,2.0265996658518612,-1.2717274775346465,-0.9415166187032622
167,-0.6101795229475776,-0.30581000548134746,-0.39486226124918616
168,0.0667957330331632,-0.5427148080027819,-0.368357270251829
169,-0.3419611042076817,-0.4220087136067587,-0.7228233027624348
170,-0.6252263279827008,-0.3206669450582497,-0.7014963146446487
171,-0.9377174533460311,-0.212844606883224,-0.7382720382709186
172,0.3713183134548858,-0.650366019128338,-0.3709488268995236
173,1.3962527658289745,-1.0305493547354923,-0.6593704384964205
174,1.763135445592,-1.1506131726745938,-0.5195541200744918
175,2.6403561404592963,-1.3803542729259521,0.6877142473058606
176,2.302785055163367,-0.6798481369218728,-0.08766998770456245
177,2.5117694814558567,-0.7686261132261656,-0.3160284788497724
178,0.036414968654712145,0.12597689763089165,0.01457307667831832
179,0.8350997851300072,-0.18405374531383623,-0.41630863710900656
180,1.185508402559048,-0.3280859695107646,-0.7224743976673068
181,1.1508198675411887,-0.2254618016747479,0.6390192386484029
182,1.4840532139287235,-0.4097434581904535,-0.3687992830509406
183,0.4347316344965005,-0.06310122933312091,-0.7199948165474677
184,0.5905968750716944,-0.09551215437298224,-0.3798888898633551
185,-0.47970543198008975,0.28783017355863544,-0.28862336331220323
186,-1.269292622769418,0.5686679668852079,-0.2535440610474317
187,-1.9415316857619218,0.7987896868153691,-0.3579803660007182
188,4.807478125554172,-1.6379086216890608,-1.2205928848245542
189,0.9994104813346338,-0.20022354258207217,0.21629743028532644
190,0.5583229197201246,-0.03814689068914273,0.31538320707219164
191,3.616167987616082,-1.16338414606021,-0.39758401648475666
192,-1.091283161686809,-0.3164893766936455,-0.05196663771255556
193,-0.12885395625214377,-0.6700248402451084,-0.2666371179239792
194,-1.4229402603502763,-0.20233355326415747,-0.09351424129368623
195,-1.735066755110346,-0.10260179191749186,-0.25028040318844436
196,-0.35296219848212157,-0.5914686478860643,-0.27233262397094343
197,0.4645129118504986,-0.8620653011585622,-0.0057173183413533665
198,-1.6061044590512275,-0.1673976609011899,-0.5415431641495386
199,1.0101897653770777,-1.0539243413955623,0.0025236651631093568
200,-1.2366403255140388,-0.3000720624798394,-0.5775400133670275
201,1.2254077566130135,-1.1283304988466887,0.026077005492147667
202,-0.3523421351628,-0.5490763076003378,0.37126995614949737
203,-1.2512776467720215,-0.25991890792182,-0.049413548426388836
204,1.1526672738426402,-0.9562333185166157,2.2295259853316898
205,2.9169678487523965,-1.6248461258222777,1.5343268338753906
206,0.17513516222243486,1.3653608629006468,-0.36986489955539903
207,-0.3406951532392665,1.612841436137815,0.6209183035770212
208,-0.6450557980230918,1.6566075075080664,-0.33883160688847536
209,0.4175179842489959,1.2987595248453312,-0.08353157489746114
210,2.000472155872448,0.8583061006741967,1.6903663498224768
211,-0.09355388681717994,1.508826117247249,0.36533969864590343
212,0.2903023957851297,1.3675088100225035,0.275780379349924
213,-0.23172510475860034,1.5198253583315933,-0.20389740807506077
214,-0.2439912679801662,1.5798639626568474,0.637718782002181
215,0.036761467410173616,1.453300869623191,0.22130983345805372
216,3.5010234244916285,0.2422960742901773,0.3765453853214226
217,1.6532194233191342,0.848350108284363,-0.30636523417995704
218,0.1295941318675366,1.3896324152257733,-0.2450298103040882
219,1.0293641416076564,1.1050091035427538,0.2473159441817127
220,3.0529710364647276,0.4005761797692308,0.384621229861871
221,0.6429713494861965,1.1843618829926978,-0.6125305821742075
222,0.44688314493628895,-1.2337149618579604,-1.4273549054258505
223,0.8191845302200277,-1.2933931238620138,-0.3448909678405743
224,-0.3606383678693003,-0.8714165804111526,-0.2563964954943757
225,-0.06560709806401717,-1.0049426085498183,-0.7005045889134229
226,-0.5659482717417448,-0.7839416646326562,-0.02501744844261591
227,-0.789796031746148,-0.7474479541437137,-0.6682904050127242
228,-1.3585004938408247,-0.49627339366312656,0.09917426659795665
229,-1.2728398553439493,-0.5834266159195539,-0.7638911190772909
230,-1.6240626661198525,-0.43716415213685594,-0.42501923010162823
231,-1.9080498815906262,-0.3515737099899266,-0.645076428575971
232,-0.7966670574679013,-0.7299718353867676,-0.44109901293605136
233,-1.0030716589474864,-0.6926828596503841,-0.9772817945672734
234,-1.0821098753371172,-0.6557900715099185,-0.8408304371668249
235,3.3414027144354272,-2.2543791164237774,-1.4256201822085643
236,-0.4888667316320405,-0.8938766481619024,-1.2774679972440988
237,0.47238862778031265,-1.2033433231740966,-0.8323078154829027
238,1.7341789454851062,-1.7216812942803483,-1.9381840923923197
239,1.588483773506728,-1.528649323146279,0.1996772615158346
240,2.8842259438718387,-0.1350970802068357,-1.502583209294191
241,1.2195493597680132,0.591857555821297,0.6089242726726003
242,-0.10229201913863421,0.9694866467985644,-0.7250475598866167
243,1.9503442493786807,0.29317275917131735,-0.009527424306106962
244,2.4561438443402275,0.11138670575663952,-0.05966164232513835
245,-0.36017370777188773,1.0727593652488439,-0.5390220734067521
246,0.06778476947651835,0.9093752919484883,-0.7279651081899274
247,0.11454656072215057,0.9134443395250286,-0.41658480933910375
248,0.885128685216843,0.660038429998383,-0.1399975592902862
249,0.7336638941150246,0.6909013955290148,-0.48135442779193854
250,3.5506318818831537,-0.1323383648608119,2.0845019637765065
251,-0.6075526862671075,1.2078577502116874,0.18273773668504123
252,-0.5955573694772008,1.181159001715499,-0.15703582285994294
253,2.0326336150210995,0.16090730967223096,-1.5693612763403344
254,1.6448836687532977,0.37671954730199286,-0.36925642312696083
255,3.207299720909397,-0.23217856916786983,-1.2474864187274801
256,0.6549235403287841,0.7479717963579224,-0.03690068411290608
257,0.5645133390981112,0.7698529976003429,-0.18907213587555824
258,5.722546789886112,-0.9802975027829244,0.8488022888497682
259,3.059602663368464,-0.20678339970895027,-1.652705976523639
260,1.575566763250187,-0.20887016115334042,-0.9622479934615276
261,-0.4396963513054673,0.5386959580544816,-0.404703012581382
262,0.8684469586623167,0.18192620752448252,1.177107138603845
263,0.2887692357908533,0.32434898421204766,0.23876873792316086
264,1.64741973079763,-0.13998478634299324,0.46114592424263473
265,-0.16644650920584814,0.447645531814446,-0.3235861221675309
266,0.5513141919260899,0.19795926473486988,-0.2722135401275833
267,1.0119241315104244,0.00623687492549584,-0.7154945061057377
268,-0.5031658430887566,0.5639598673067588,-0.3614155118491432
269,0.3904070377818233,0.3132017368487126,0.6107449422043978
270,-0.04606039904486674,0.3979288927187356,-0.43383981356289897
271,-1.4089928681500117,0.9383257288846506,0.4739033605770325
272,1.303954073527055,-0.040750155419384905,0.13476262766165079
273,1.63772695599062,-0.1922564281417963,-0.37832940421492334
274,2.1832654423019466,-0.40938518211510366,-0.755340988492878
275,-1.1652142945225867,0.7988298754320782,-0.33988131441024344
276,1.547324282674562,0.46924838400463464,2.8783212007259467
277,3.9106707626150072,-0.4512293846244126,1.5614912434289594
278,-0.31931254799324604,0.9681396405170863,0.465566865140956
279,0.8744415819591694,0.5540733789110581,0.5706041564024812
280,-0.8525232237911577,1.1510916276057284,0.3882378907318041
281,1.9813690773000496,0.16243497953602415,0.5501026339048074
282,-0.4119100506424758,0.9519805102772869,-0.2745507795788439
283,-1.8998401595055754,1.501362836051713,0.09942892008490485
284,-0.3399948660630153,0.9508737095358072,0.09332031023505472
285,-0.40336910750021543,0.9905371732124201,0.35500672392681915
286,1.6349166949563267,0.723911494590995,-0.6036688954840492
287,0.16166529524588166,1.3280986948109375,0.6781707184411542
288,3.1112973734395517,0.31672567350234093,1.1086646895841057
289,-0.2467666228012322,1.4700131700733214,0.6460965591945238
290,0.22420469722878042,1.2810746333305183,0.30137365622621093
291,0.006750276491806858,1.414342045815809,1.1576386137845884
292,-0.6240096702963134,1.5647630273234132,0.06838874566689135
293,-1.384652009195265,1.8297505635615392,0.019545660043528718
294,-1.529560445580235,1.8818506590640922,0.0340331192304055
295,-0.17216825435606795,1.4182108569521552,0.26105624806611805
296,-0.44208815806313145,1.4765692253817544,-0.2942443695450195
297,-0.6927506450685429,1.59280828839957,0.12658834046003464
298,-0.4361965109020129,1.5118860656787145,0.2719662388800002
299,0.5848523906180394,1.1309918286819034,-0.04286949640364027
300,0.22945703678609336,1.2737478754236462,0.22093462067146727
301,2.300398979691691,0.7095675267722644,2.733194786757989
302,-0.07286801461079644,1.4010124610653671,0.5317103812687632
303,1.5263563266202842,0.773647543549673,-0.4276445698892365
304,-1.3175055803811397,0.4519603338822159,0.31623656029333636
305,4.1096760372298835,-1.4280846859628427,0.8228092926534768
306,1.0256404366361402,-0.4055108611606399,-0.15775332425491453
307,0.498360613419978,-0.19935309937363122,0.14752586577832605
308,1.0859597489927144,-0.4091826932419171,0.10891300141627147
309,0.7135442205954096,-0.21317936144775387,1.0845763954853966
310,0.1494473002479969,-0.1190032153486541,-0.49646132427838197
311,-1.198327397524789,0.39379394699533854,0.07000080263543383
312,-1.3037594007265279,0.41326569419372683,-0.19706047550879172
313,2.6609865019904557,-0.9615705058912464,0.15252270030335238
314,0.3121972453157946,-0.16334620373433284,-0.29951351746318944
315,-0.24225435114335514,0.06402350455924602,0.18090205592703618
316,1.699755543936371,-0.6434563037567521,-0.1615464624434957
317,1.629326372884503,-0.583812451557384,0.3674254568475754
318,0.5284972827366212,-0.24854375304379936,-0.4348104655386478
319,0.647830889545285,0.02750783140980532,0.7164164136802089
320,-1.3344414463733336,0.6585024917859129,-0.3114594271899046
321,2.1529889915772102,-0.4000111868632113,2.2748292922785436
322,-0.12443270780237205,0.3568649191095228,1.5787561865437514
323,-0.4693911086200241,0.4630022917176319,1.3423326038302141
324,1.1403465955536123,-0.10843427517206179,1.2858543083690617
325,-0.4500228297221574,0.40133308826135916,0.5143812573900312
326,0.8264139183001481,0.03676095291777826,1.8100747627635332
327,-0.09199682551472349,0.31802722959223384,1.1647715883007703
328,0.8427188197744029,0.03447476564354154,1.8664904361809307
329,2.024297425920329,2.3109586052462734,1.074144618183207
330,1.558664602293649,2.4865811072309705,1.2652355817823988
331,1.4567352508679545,2.5269347698277325,1.2910518272266325
332,0.9911024272412748,2.7025572718124296,1.4821427908258245
333,0.9985357754094144,2.5332997941706443,-1.0310704128816857
334,0.5329029517827347,2.708922296155342,-0.8399794492824939
335,0.43097360035704024,2.7492759587521034,-0.8141632038382601
336,-0.03465922326963956,2.924898460736801,-0.6230722402390685
337,1.5684801236151005,-0.1067389375179031,3.596337439642122
338,-1.3197928177721387,0.65138843114099,-0.34070613333347305
339,-0.11957609255382981,0.3308663243103543,1.212359458235557
340,1.2186815339220887,-0.045232619386785154,2.6710754964652965
341,1.9413702689975998,-0.44536742547026603,0.4633692179489526
342,0.8985128163032599,-0.1341230173188386,-0.3908111473986331
343,3.8223847190110765,-0.9129725245856217,3.417457843253007
344,0.7540514469313303,-0.045416613217449206,0.18211383681190355
345,-0.03584280975549251,0.22136627662526373,0.004122426927863403
346,1.2973383521367667,-0.2502010284020101,-0.01877641974481753
347,0.24897924727547482,1.5986426502485733,-0.029522939313455673
348,0.46958238141504083,1.5162034795503165,-0.10036066610172724
349,2.1051288851946537,0.9477593023684022,0.02579198412707866
350,1.2644499128475302,1.1607184194071314,-1.234739499762965
351,1.023668564085211,1.2926433150916858,-0.5256112354102588
352,-1.6691675355381415,2.2348706145342874,-0.6365163072108663
353,2.2152026758813252,0.9135418986414309,0.09549849644156815
354,-0.9679443639998621,1.967936922372207,-0.9335566787309154
355,0.005691672960990727,1.6180147709870032,-1.0335312090644888
356,-0.3066585921509921,1.7427061030835445,-0.8138345607964886
357,0.010226806192227197,1.6409029259104335,-0.6649104083009955
358,-0.3987473420819316,1.8159752141584096,-0.19786838563114723
359,-0.05464780473497875,1.681297201334315,-0.39951434547961706
360,-0.3003150497989457,1.7517588127988932,-0.6423151926013458
361,0.5753335338913633,1.455497360136371,-0.45639272723921936
362,3.6051052012673175,0.37715157958072887,-0.6049603498864745
363,0.5381989924022026,1.5123341878516772,0.209196127662663
364,-0.4780012109226206,1.82259561008605,-0.5185999578473737
365,1.8543360456101263,2.370392388934473,1.0629316841340783
366,1.1686943218086245,2.5506769107938303,0.1334992091821159
367,-0.6171098256315405,3.125963193679312,-0.686043725946554
368,2.12616387556686,2.1757510321373403,-0.42875105313551587
369,0.5904030266572148,2.634018693274393,-1.683507023183368
370,0.9016713145996155,2.6407314662279666,0.07205967389016969
371,4.652879373976159,1.4884074377476808,2.6479754950946934
372,3.1600204755411285,1.7999991720872968,-0.5996813075279454
373,0.6437325049217185,2.662310029468507,-0.975696632559654
374,2.1342658839084994,2.082955779971605,-1.7896065913850598
375,-1.6649335740898428,3.494926546467067,-0.6947940968065844
376,0.9546338776497719,2.557429170337546,-0.9026930206777998
377,0.6223970714602837,2.6401572145096286,-1.4217716042873658
378,-0.08474697999915934,2.9623439164967693,-0.32236359304885115
379,0.10420022638884481,2.868415729249661,-0.7351351418797406
380,0.00752767988432536,2.941857577920029,-0.14303768747638107
381,4.146351676646964,1.431246249398407,-0.9154066337134142
382,1.3109071587643122,2.4080268674467025,-1.2646194147857133
383,1.544559563087551,2.363342184245514,-0.6943904436926626
384,2.4261050118207352,1.9847450139085943,-1.7111372184962992
385,0.46701119135503827,2.7033736682692977,-1.2959312164197874
386,-1.2859523718784371,0.5690387183838242,-0.45447669903019644
387,0.43895367392256324,-0.05228322790068311,-0.6533788819766704
388,-1.5612278521747467,0.65825987711662,-0.5719599233839875
389,-0.6175271682058325,0.3162333479186945,-0.7125076464115029
390,-0.5312481920232239,0.29997650915589585,-0.4964876509468769
391,-0.552671374748184,0.3047103047313255,-0.539470263570371
392,-1.109384248728292,0.4866683407906827,-0.7587711998618222
393,1.4275999717335885,-0.3073256089160346,0.7588825556139107
394,-1.024305004752677,0.4220045889933838,-1.2815801903368198
395,2.2304196127781273,-0.7247960134646587,-1.2681930023551815
396,0.7216842736890865,-0.1013659534914546,0.11039187151901403
397,-0.6502132561559316,0.3082999040019332,-1.0074557898200607
398,2.136173085689178,-0.5734493536926442,0.5145925222749469
399,1.913660862901509,-0.5014656176724017,0.4157974296050909
400,0.6353431448816365,-0.11748899880119655,-0.589707913098259
401,0.370698951001455,-0.07809131038556619,-1.4055337881792185
402,1.2388166514865318,-0.374730664041429,-1.2611608838454402
403,-0.3984739383687904,0.2411967562493187,-0.6787186233099706
404,1.9280201912172534,-0.46911237981414466,0.9795872267184474
405,1.6248554507713353,-0.38468957936593473,0.6416147655752227
406,-0.5281768008035215,0.24386423188463435,-1.330713034922294
407,-1.110584282669036,0.4616142760455856,-1.1442766752267732
408,-2.1234791174344165,0.8366223711273799,-0.8748772640155704
409,1.4359459723061847,-0.48464733579132235,-1.8735158768574474
410,1.3432857115169747,-0.45091445263851176,-1.8581245419596621
411,0.9667104885706362,-0.25649040053865757,-0.925982529207356
412,0.9655877812075913,-0.31040071991302987,-1.7457788414620337
413,2.190546733661814,-1.2186896662100242,-1.48905814834327
414,1.5600874881435915,-1.0002812222547466,-1.5453229416277747
415,-0.01232872904759905,-0.39633170565162745,-0.799526111150029
416,-1.3399536911881438,0.07692989594156455,-0.7218991084564387
417,-0.3111605495787449,-0.30086670504600993,-0.946378948752307
418,-0.5101527129071827,-0.20679219644535682,-0.586239113023692
419,-1.4464497130621294,0.14012417122366902,-0.33557233840512923
420,-1.2662766166578954,0.04725155497186691,-0.7780728283990203
421,0.5460117121785522,-0.5427310881522981,-0.03662062809444351
422,0.7506529604428074,-0.5740235756062847,0.5809282552879881
423,-0.73710024214246,-0.11823444482020472,-0.45972769260112895
424,0.44606010834715376,-0.46060116405775525,0.6719175207230957
425,-0.0651928337759865,-0.33070909597875503,-0.08947881993235626
426,-3.7342517129434962,0.960025843875894,-0.13675695082663245
427,-0.0259834541479073,-0.3692397109583184,-0.46234364862880306
428,1.6828486255667725,-0.9480194260721764,-0.10175949578259397
429,1.9019181703996348,-0.9729594928112334,0.6877789403465217
430,3.6450842120197833,-1.6164811937810997,0.2516476400797429
